id_movimiento,codigo_producto,tipo,cantidad,fecha
101779,CODE-2P,S,1,2024-12-07
101780,ESMA-NG,S,1,2024-12-07
101781,MART-2A,S,1,2024-12-07
101782,PINT-BG,S,2,2024-12-07
101783,PINT-BL,S,4,2024-12-07
101784,PLIE-6P,S,1,2024-12-07
101785,ROND-M6,S,28,2024-12-07
101786,ROND-M8,S,22,2024-12-07
101787,TALDR-1,S,1,2024-12-07
101788,TOMA-SNC,S,9,2024-12-07
101789,TORN-M10,S,6,2024-12-07
101790,TORN-M4,S,4,2024-12-07
101791,TORN-M6,S,12,2024-12-07
101792,TORN-M8,S,20,2024-12-07
101793,TURC-M6,S,100,2024-12-07
101794,TURC-M8,S,6,2024-12-07
101795,LLAV-1P,E,15,2024-12-09
101796,CLAV-2P,S,2,2024-12-09
101797,CODE-1P,S,4,2024-12-09
101798,CODE-2P,S,1,2024-12-09
101799,ESMA-NG,S,2,2024-12-09
101800,FOCOS-L15,S,3,2024-12-09
101801,FOCOS-L9,S,1,2024-12-09
101802,LIJAD-1,S,1,2024-12-09
101803,MART-2A,S,1,2024-12-09
101804,PINT-BG,S,1,2024-12-09
101805,PLIE-6P,S,1,2024-12-09
101806,ROND-M6,S,18,2024-12-09
101807,ROND-M8,S,26,2024-12-09
101808,TOMA-SNC,S,7,2024-12-09
101809,TORN-M10,S,13,2024-12-09
101810,TORN-M4,S,1,2024-12-09
101811,TORN-M6,S,5,2024-12-09
101812,TORN-M8,S,11,2024-12-09
101813,TURC-M6,S,32,2024-12-09
101814,TURC-M8,S,48,2024-12-09
101815,CLAV-3P,S,7,2024-12-10
101816,CODE-1P,S,4,2024-12-10
101817,CODE-2P,S,1,2024-12-10
101818,DEST-PL6,S,1,2024-12-10
101819,ESMA-NG,S,1,2024-12-10
101820,FOCOS-L15,S,2,2024-12-10
101821,LIJAD-1,S,1,2024-12-10
101822,NIVE-60,S,1,2024-12-10
101823,PINT-BL,S,7,2024-12-10
101824,ROND-M6,S,41,2024-12-10
101825,ROND-M8,S,24,2024-12-10
101826,SELL-TF,S,1,2024-12-10
101827,TOMA-SNC,S,15,2024-12-10
101828,TORN-M10,S,3,2024-12-10
101829,TORN-M4,S,4,2024-12-10
101830,TORN-M6,S,12,2024-12-10
101831,TORN-M8,S,28,2024-12-10
101832,TURC-M6,S,92,2024-12-10
101833,TURC-M8,S,11,2024-12-10
101834,BROD-4P,S,2,2024-12-11
101835,CLAV-2P,S,1,2024-12-11
101836,CLAV-3P,S,2,2024-12-11
101837,CODE-1P,S,4,2024-12-11
101838,CODE-2P,S,2,2024-12-11
101839,FOCOS-L9,S,1,2024-12-11
101840,LIJAD-1,S,1,2024-12-11
101841,LLAV-12,S,1,2024-12-11
101842,MART-2A,S,3,2024-12-11
101843,NIVE-60,S,1,2024-12-11
101844,PINT-BG,S,2,2024-12-11
101845,PINT-BL,S,6,2024-12-11
101846,PINT-GR,S,1,2024-12-11
101847,PLIE-6P,S,1,2024-12-11
101848,ROLLO-1,S,1,2024-12-11
101849,ROND-M6,S,11,2024-12-11
101850,ROND-M8,S,6,2024-12-11
101851,SIER-C1,S,1,2024-12-11
101852,TOMA-SNC,S,20,2024-12-11
101853,TORN-M10,S,1,2024-12-11
101854,TORN-M4,S,5,2024-12-11
101855,TORN-M8,S,8,2024-12-11
101856,TURC-M6,S,41,2024-12-11
101857,TURC-M8,S,63,2024-12-11
101858,CINT-5M,S,1,2024-12-12
101859,CLAV-3P,S,4,2024-12-12
101860,CODE-1P,S,1,2024-12-12
101861,ESMA-NG,S,3,2024-12-12
101862,FOCOS-L9,S,5,2024-12-12
101863,INTE-SNC,S,1,2024-12-12
101864,LIJAD-1,S,4,2024-12-12
101865,ROND-M6,S,10,2024-12-12
101866,ROND-M8,S,7,2024-12-12
101867,SIER-HK,S,1,2024-12-12
101868,TOMA-SNC,S,1,2024-12-12
101869,TORN-M10,S,2,2024-12-12
101870,TORN-M4,S,4,2024-12-12
101871,TORN-M6,S,1,2024-12-12
101872,TORN-M8,S,16,2024-12-12
101873,TURC-M6,S,51,2024-12-12
101874,TURC-M8,S,24,2024-12-12
101875,ESMA-NG,E,42,2024-12-13
101876,CLAV-3P,S,2,2024-12-13
101877,CODE-1P,S,12,2024-12-13
101878,CODE-2P,S,3,2024-12-13
101879,ESMA-NG,S,1,2024-12-13
101880,FOCOS-L15,S,3,2024-12-13
101881,FOCOS-L9,S,4,2024-12-13
101882,LIJAD-1,S,2,2024-12-13
101883,PINT-BG,S,1,2024-12-13
101884,PINT-BL,S,4,2024-12-13
101885,PINT-GR,S,1,2024-12-13
101886,ROND-M6,S,32,2024-12-13
101887,ROND-M8,S,19,2024-12-13
101888,SELL-TF,S,1,2024-12-13
101889,TOMA-SNC,S,10,2024-12-13
101890,TORN-M10,S,9,2024-12-13
101891,TORN-M4,S,7,2024-12-13
101892,TORN-M6,S,4,2024-12-13
101893,TORN-M8,S,3,2024-12-13
101894,TURC-M6,S,115,2024-12-13
101895,TURC-M8,S,37,2024-12-13
101896,BROD-4P,S,1,2024-12-14
101897,CLAV-3P,S,1,2024-12-14
101898,CODE-1P,S,2,2024-12-14
101899,DEST-PH2,S,2,2024-12-14
101900,ESMA-NG,S,1,2024-12-14
101901,FOCOS-L15,S,1,2024-12-14
101902,FOCOS-L9,S,4,2024-12-14
101903,LLAV-12,S,1,2024-12-14
101904,MART-2A,S,1,2024-12-14
101905,PINT-BG,S,1,2024-12-14
101906,PINT-BL,S,4,2024-12-14
101907,PINT-GR,S,1,2024-12-14
101908,ROLLO-1,S,1,2024-12-14
101909,ROND-M6,S,23,2024-12-14
101910,ROND-M8,S,6,2024-12-14
101911,SIER-HK,S,1,2024-12-14
101912,TOMA-SNC,S,10,2024-12-14
101913,TORN-M10,S,9,2024-12-14
101914,TORN-M4,S,4,2024-12-14
101915,TORN-M6,S,15,2024-12-14
101916,TORN-M8,S,21,2024-12-14
101917,TURC-M6,S,77,2024-12-14
101918,TURC-M8,S,14,2024-12-14
101919,ESMER-2,E,4,2024-12-16
101920,CLAV-2P,S,1,2024-12-16
101921,CLAV-3P,S,3,2024-12-16
101922,CODE-1P,S,5,2024-12-16
101923,ESMA-NG,S,1,2024-12-16
101924,FOCOS-L15,S,1,2024-12-16
101925,FOCOS-L9,S,1,2024-12-16
101926,LIJAD-1,S,5,2024-12-16
101927,NIVE-60,S,1,2024-12-16
101928,PINT-BL,S,1,2024-12-16
101929,PINT-GR,S,1,2024-12-16
101930,PLIE-8P,S,1,2024-12-16
101931,ROND-M6,S,18,2024-12-16
101932,ROND-M8,S,11,2024-12-16
101933,TOMA-SNC,S,14,2024-12-16
101934,TORN-M10,S,6,2024-12-16
101935,TORN-M4,S,5,2024-12-16
101936,TORN-M6,S,1,2024-12-16
101937,TORN-M8,S,28,2024-12-16
101938,TURC-M6,S,50,2024-12-16
101939,BROD-2P,S,1,2024-12-17
101940,BROD-4P,S,1,2024-12-17
101941,CINT-5M,S,1,2024-12-17
101942,CLAV-2P,S,1,2024-12-17
101943,CODE-1P,S,9,2024-12-17
101944,DEST-PH2,S,2,2024-12-17
101945,FOCOS-L15,S,1,2024-12-17
101946,FOCOS-L9,S,3,2024-12-17
101947,MART-2A,S,2,2024-12-17
101948,PINT-BL,S,13,2024-12-17
101949,PINT-GR,S,1,2024-12-17
101950,ROND-M6,S,13,2024-12-17
101951,ROND-M8,S,54,2024-12-17
101952,TOMA-SNC,S,10,2024-12-17
101953,TORN-M10,S,4,2024-12-17
101954,TORN-M4,S,1,2024-12-17
101955,TORN-M6,S,1,2024-12-17
101956,TORN-M8,S,1,2024-12-17
101957,TURC-M6,S,102,2024-12-17
101958,TURC-M8,S,16,2024-12-17
101959,CABL-12,S,9,2024-12-18
101960,CLAV-3P,S,2,2024-12-18
101961,DEST-PL6,S,1,2024-12-18
101962,ESMA-NG,S,1,2024-12-18
101963,ESMER-1,S,1,2024-12-18
101964,FOCOS-L15,S,2,2024-12-18
101965,FOCOS-L9,S,1,2024-12-18
101966,LIJAD-1,S,1,2024-12-18
101967,MART-2A,S,1,2024-12-18
101968,PINT-BL,S,10,2024-12-18
101969,ROND-M6,S,19,2024-12-18
101970,ROND-M8,S,24,2024-12-18
101971,SELL-TF,S,1,2024-12-18
101972,TOMA-SNC,S,23,2024-12-18
101973,TORN-M10,S,7,2024-12-18
101974,TORN-M4,S,7,2024-12-18
101975,TORN-M6,S,7,2024-12-18
101976,TORN-M8,S,14,2024-12-18
101977,TURC-M6,S,43,2024-12-18
101978,TURC-M8,S,27,2024-12-18
101979,BROD-4P,S,1,2024-12-19
101980,CABL-12,S,11,2024-12-19
101981,CINT-5M,S,2,2024-12-19
101982,CLAV-3P,S,3,2024-12-19
101983,CODE-1P,S,4,2024-12-19
101984,CODE-2P,S,1,2024-12-19
101985,ESMA-BL,S,1,2024-12-19
101986,ESMA-NG,S,2,2024-12-19
101987,FOCOS-L15,S,1,2024-12-19
101988,FOCOS-L9,S,1,2024-12-19
101989,LLAV-12,S,1,2024-12-19
101990,MART-2A,S,1,2024-12-19
101991,PINT-BL,S,1,2024-12-19
101992,ROND-M6,S,37,2024-12-19
101993,ROND-M8,S,5,2024-12-19
101994,SELL-TF,S,1,2024-12-19
101995,SOPLA-1,S,1,2024-12-19
101996,TALDR-1,S,1,2024-12-19
101997,TOMA-SNC,S,6,2024-12-19
101998,TORN-M10,S,9,2024-12-19
101999,TORN-M4,S,10,2024-12-19
102000,TORN-M6,S,6,2024-12-19
102001,TORN-M8,S,26,2024-12-19
102002,TURC-M6,S,57,2024-12-19
102003,TURC-M8,S,37,2024-12-19
102004,CLAV-3P,E,145,2024-12-20
102005,NIVE-60,E,20,2024-12-20
102006,CLAV-2P,S,1,2024-12-20
102007,CLAV-3P,S,2,2024-12-20
102008,CODE-1P,S,2,2024-12-20
102009,DEST-PH2,S,1,2024-12-20
102010,FOCOS-L9,S,2,2024-12-20
102011,LIJAD-1,S,1,2024-12-20
102012,MART-2A,S,1,2024-12-20
102013,PINT-BL,S,16,2024-12-20
102014,PINT-GR,S,1,2024-12-20
102015,PLIE-6P,S,1,2024-12-20
102016,ROND-M6,S,40,2024-12-20
102017,ROND-M8,S,49,2024-12-20
102018,SELL-TF,S,1,2024-12-20
102019,SIER-HK,S,1,2024-12-20
102020,SOPLA-1,S,1,2024-12-20
102021,TOMA-SNC,S,3,2024-12-20
102022,TORN-M10,S,2,2024-12-20
102023,TORN-M4,S,17,2024-12-20
102024,TORN-M6,S,3,2024-12-20
102025,TORN-M8,S,4,2024-12-20
102026,TURC-M6,S,33,2024-12-20
102027,TURC-M8,S,21,2024-12-20
102028,BROD-2P,E,40,2024-12-21
102029,BROD-4P,S,1,2024-12-21
102030,CABL-14,S,12,2024-12-21
102031,CODE-1P,S,11,2024-12-21
102032,FOCOS-L15,S,1,2024-12-21
102033,FOCOS-L9,S,2,2024-12-21
102034,MART-2A,S,2,2024-12-21
102035,PINT-BG,S,1,2024-12-21
102036,PINT-BL,S,2,2024-12-21
102037,PINT-GR,S,5,2024-12-21
102038,ROND-M6,S,42,2024-12-21
102039,ROND-M8,S,5,2024-12-21
102040,SIER-HK,S,1,2024-12-21
102041,TOMA-SNC,S,6,2024-12-21
102042,TORN-M10,S,7,2024-12-21
102043,TORN-M4,S,6,2024-12-21
102044,TORN-M6,S,14,2024-12-21
102045,TORN-M8,S,3,2024-12-21
102046,TURC-M6,S,108,2024-12-21
102047,TURC-M8,S,6,2024-12-21
102048,CABL-12,E,53,2024-12-23
102049,CODE-1P,E,300,2024-12-23
102050,PINT-BG,E,37,2024-12-23
102051,ROND-M6,E,2050,2024-12-23
102052,CLAV-3P,S,1,2024-12-23
102053,CODE-1P,S,3,2024-12-23
102054,DEST-PL6,S,1,2024-12-23
102055,ESMA-NG,S,2,2024-12-23
102056,ESMER-1,S,1,2024-12-23
102057,FOCOS-L9,S,4,2024-12-23
102058,LIJAD-1,S,1,2024-12-23
102059,LLAV-12,S,1,2024-12-23
102060,MART-2A,S,1,2024-12-23
102061,PINT-BG,S,3,2024-12-23
102062,PINT-BL,S,3,2024-12-23
102063,ROND-M6,S,9,2024-12-23
102064,ROND-M8,S,7,2024-12-23
102065,TOMA-SNC,S,5,2024-12-23
102066,TORN-M10,S,6,2024-12-23
102067,TORN-M4,S,1,2024-12-23
102068,TORN-M6,S,5,2024-12-23
102069,TORN-M8,S,33,2024-12-23
102070,TUBO-1P,S,1,2024-12-23
102071,TURC-M6,S,63,2024-12-23
102072,TURC-M8,S,16,2024-12-23
102073,SIER-C1,E,4,2024-12-24
102074,CLAV-3P,S,8,2024-12-24
102075,CODE-1P,S,1,2024-12-24
102076,ESMA-NG,S,1,2024-12-24
102077,FOCOS-L9,S,6,2024-12-24
102078,LIJAD-1,S,1,2024-12-24
102079,MART-2A,S,2,2024-12-24
102080,PINT-BL,S,5,2024-12-24
102081,PINT-GR,S,1,2024-12-24
102082,ROND-M6,S,5,2024-12-24
102083,ROND-M8,S,38,2024-12-24
102084,TOMA-DBL,S,1,2024-12-24
102085,TOMA-SNC,S,14,2024-12-24
102086,TORN-M10,S,8,2024-12-24
102087,TORN-M4,S,7,2024-12-24
102088,TORN-M6,S,3,2024-12-24
102089,TORN-M8,S,3,2024-12-24
102090,TURC-M6,S,63,2024-12-24
102091,TURC-M8,S,19,2024-12-24
102092,BROD-4P,S,1,2024-12-25
102093,CLAV-3P,S,2,2024-12-25
102094,CODE-1P,S,3,2024-12-25
102095,ESMA-NG,S,2,2024-12-25
102096,FOCOS-L15,S,1,2024-12-25
102097,FOCOS-L9,S,1,2024-12-25
102098,LIJAD-1,S,2,2024-12-25
102099,LLAV-12,S,1,2024-12-25
102100,MART-2A,S,1,2024-12-25
102101,PINT-BL,S,12,2024-12-25
102102,PLIE-8P,S,2,2024-12-25
102103,ROND-M6,S,57,2024-12-25
102104,ROND-M8,S,23,2024-12-25
102105,TOMA-SNC,S,16,2024-12-25
102106,TORN-M10,S,6,2024-12-25
102107,TORN-M4,S,4,2024-12-25
102108,TORN-M6,S,3,2024-12-25
102109,TORN-M8,S,2,2024-12-25
102110,TURC-M6,S,19,2024-12-25
102111,TURC-M8,S,25,2024-12-25
102112,TORN-M4,E,1050,2024-12-26
102113,BROD-4P,S,1,2024-12-26
102114,CLAV-2P,S,1,2024-12-26
102115,CLAV-3P,S,4,2024-12-26
102116,CODE-1P,S,7,2024-12-26
102117,CODE-2P,S,3,2024-12-26
102118,ESMA-BL,S,1,2024-12-26
102119,FOCOS-L15,S,3,2024-12-26
102120,FOCOS-L9,S,6,2024-12-26
102121,LIJAD-1,S,1,2024-12-26
102122,NIVE-60,S,2,2024-12-26
102123,PINT-BG,S,1,2024-12-26
102124,PINT-BL,S,9,2024-12-26
102125,PINT-GR,S,1,2024-12-26
102126,ROND-M6,S,24,2024-12-26
102127,ROND-M8,S,33,2024-12-26
102128,TOMA-SNC,S,15,2024-12-26
102129,TORN-M10,S,15,2024-12-26
102130,TORN-M6,S,4,2024-12-26
102131,TORN-M8,S,4,2024-12-26
102132,TUBO-2P,S,25,2024-12-26
102133,TURC-M6,S,22,2024-12-26
102134,TURC-M8,S,53,2024-12-26
102135,TORN-M10,E,450,2024-12-27
102136,BROD-4P,S,1,2024-12-27
102137,CLAV-3P,S,5,2024-12-27
102138,CODE-1P,S,1,2024-12-27
102139,FOCOS-L9,S,1,2024-12-27
102140,LIAV-10,S,1,2024-12-27
102141,MART-2A,S,1,2024-12-27
102142,NIVE-60,S,2,2024-12-27
102143,PINT-BL,S,8,2024-12-27
102144,PINT-GR,S,1,2024-12-27
102145,PLIE-6P,S,1,2024-12-27
102146,ROLLO-1,S,1,2024-12-27
102147,ROND-M6,S,7,2024-12-27
102148,ROND-M8,S,38,2024-12-27
102149,SELL-TF,S,3,2024-12-27
102150,TOMA-SNC,S,1,2024-12-27
102151,TORN-M10,S,20,2024-12-27
102152,TORN-M4,S,2,2024-12-27
102153,TORN-M6,S,8,2024-12-27
102154,TORN-M8,S,7,2024-12-27
102155,TURC-M6,S,54,2024-12-27
102156,TURC-M8,S,35,2024-12-27
102157,PINT-BL,E,195,2024-12-28
102158,TOMA-DBL,E,60,2024-12-28
102159,TOMA-SNC,E,490,2024-12-28
102160,BROD-4P,S,2,2024-12-28
102161,CLAV-2P,S,1,2024-12-28
102162,CLAV-3P,S,2,2024-12-28
102163,CODE-1P,S,4,2024-12-28
102164,CODE-2P,S,2,2024-12-28
102165,DEST-PH2,S,1,2024-12-28
102166,ESMA-NG,S,1,2024-12-28
102167,FOCOS-L15,S,2,2024-12-28
102168,INTE-SNC,S,2,2024-12-28
102169,MART-2A,S,2,2024-12-28
102170,PINT-BG,S,2,2024-12-28
102171,PINT-BL,S,3,2024-12-28
102172,PLIE-6P,S,1,2024-12-28
102173,ROND-M6,S,52,2024-12-28
102174,ROND-M8,S,61,2024-12-28
102175,SOPLA-1,S,1,2024-12-28
102176,TOMA-SNC,S,5,2024-12-28
102177,TORN-M10,S,2,2024-12-28
102178,TORN-M4,S,2,2024-12-28
102179,TORN-M6,S,9,2024-12-28
102180,TORN-M8,S,8,2024-12-28
102181,TURC-M6,S,49,2024-12-28
102182,TURC-M8,S,44,2024-12-28
102183,CABL-14,E,15,2024-12-30
102184,SOPLA-1,E,4,2024-12-30
102185,BROD-2P,S,1,2024-12-30
102186,CLAV-3P,S,2,2024-12-30
102187,CODE-1P,S,2,2024-12-30
102188,CODE-2P,S,2,2024-12-30
102189,FOCOS-L15,S,1,2024-12-30
102190,FOCOS-L9,S,2,2024-12-30
102191,LIJAD-1,S,3,2024-12-30
102192,MART-2A,S,1,2024-12-30
102193,NIVE-60,S,1,2024-12-30
102194,PINT-BL,S,4,2024-12-30
102195,PINT-GR,S,2,2024-12-30
102196,PLIE-6P,S,1,2024-12-30
102197,ROND-M6,S,16,2024-12-30
102198,ROND-M8,S,6,2024-12-30
102199,TOMA-SNC,S,12,2024-12-30
102200,TORN-M10,S,12,2024-12-30
102201,TORN-M4,S,4,2024-12-30
102202,TORN-M6,S,3,2024-12-30
102203,TORN-M8,S,12,2024-12-30
102204,TURC-M6,S,45,2024-12-30
102205,TURC-M8,S,31,2024-12-30
102206,CODE-2P,S,1,2024-12-31
102207,ESMA-NG,S,1,2024-12-31
102208,FOCOS-L15,S,1,2024-12-31
102209,FOCOS-L9,S,3,2024-12-31
102210,LIJAD-1,S,2,2024-12-31
102211,MART-2A,S,3,2024-12-31
102212,PINT-BL,S,4,2024-12-31
102213,ROND-M6,S,34,2024-12-31
102214,ROND-M8,S,20,2024-12-31
102215,SELL-TF,S,2,2024-12-31
102216,SOPLA-1,S,1,2024-12-31
102217,TOMA-DBL,S,1,2024-12-31
102218,TOMA-SNC,S,17,2024-12-31
102219,TORN-M10,S,12,2024-12-31
102220,TORN-M4,S,6,2024-12-31
102221,TORN-M6,S,6,2024-12-31
102222,TORN-M8,S,16,2024-12-31
102223,TURC-M6,S,7,2024-12-31
102224,TURC-M8,S,23,2024-12-31
102225,ROND-M8,E,1850,2025-01-01
102226,CLAV-3P,S,7,2025-01-01
102227,CODE-1P,S,1,2025-01-01
102228,CODE-2P,S,1,2025-01-01
102229,ESMA-NG,S,2,2025-01-01
102230,FOCOS-L9,S,2,2025-01-01
102231,LIJAD-1,S,1,2025-01-01
102232,PINT-BL,S,2,2025-01-01
102233,PINT-GR,S,1,2025-01-01
102234,ROND-M6,S,51,2025-01-01
102235,ROND-M8,S,43,2025-01-01
102236,TOMA-SNC,S,2,2025-01-01
102237,TORN-M10,S,2,2025-01-01
102238,TORN-M4,S,4,2025-01-01
102239,TORN-M6,S,3,2025-01-01
102240,TORN-M8,S,36,2025-01-01
102241,TURC-M6,S,51,2025-01-01
102242,TURC-M8,S,6,2025-01-01
102243,LIAV-10,E,16,2025-01-02
102244,CABL-12,S,12,2025-01-02
102245,CLAV-3P,S,2,2025-01-02
102246,CODE-1P,S,3,2025-01-02
102247,ESMA-NG,S,1,2025-01-02
102248,FOCOS-L15,S,1,2025-01-02
102249,FOCOS-L9,S,2,2025-01-02
102250,PINT-BG,S,1,2025-01-02
102251,PINT-BL,S,2,2025-01-02
102252,PINT-GR,S,1,2025-01-02
102253,ROND-M6,S,23,2025-01-02
102254,ROND-M8,S,26,2025-01-02
102255,SOPLA-1,S,1,2025-01-02
102256,TOMA-SNC,S,23,2025-01-02
102257,TORN-M10,S,8,2025-01-02
102258,TORN-M6,S,1,2025-01-02
102259,TORN-M8,S,1,2025-01-02
102260,TURC-M6,S,20,2025-01-02
102261,TURC-M8,S,23,2025-01-02
102262,BROD-2P,S,1,2025-01-03
102263,CODE-1P,S,3,2025-01-03
102264,CODE-2P,S,2,2025-01-03
102265,DEST-PL6,S,1,2025-01-03
102266,ESMA-NG,S,3,2025-01-03
102267,FOCOS-L15,S,1,2025-01-03
102268,LIJAD-1,S,1,2025-01-03
102269,PINT-BG,S,1,2025-01-03
102270,PINT-BL,S,2,2025-01-03
102271,ROLLO-1,S,1,2025-01-03
102272,ROND-M6,S,15,2025-01-03
102273,ROND-M8,S,42,2025-01-03
102274,TABL-2P,S,9,2025-01-03
102275,TOMA-SNC,S,2,2025-01-03
102276,TORN-M10,S,3,2025-01-03
102277,TORN-M4,S,2,2025-01-03
102278,TORN-M6,S,11,2025-01-03
102279,TORN-M8,S,7,2025-01-03
102280,TURC-M6,S,70,2025-01-03
102281,TURC-M8,S,32,2025-01-03
102282,TUBO-2P,E,41,2025-01-04
102283,CABL-12,S,8,2025-01-04
102284,CLAV-3P,S,1,2025-01-04
102285,CODE-1P,S,14,2025-01-04
102286,CODE-2P,S,1,2025-01-04
102287,DEST-PL6,S,1,2025-01-04
102288,ESMA-NG,S,3,2025-01-04
102289,LIJAD-1,S,1,2025-01-04
102290,LLAV-12,S,1,2025-01-04
102291,MART-2A,S,2,2025-01-04
102292,PINT-BG,S,2,2025-01-04
102293,PINT-BL,S,1,2025-01-04
102294,PINT-GR,S,2,2025-01-04
102295,PLIE-6P,S,1,2025-01-04
102296,ROND-M6,S,14,2025-01-04
102297,ROND-M8,S,24,2025-01-04
102298,TOMA-SNC,S,6,2025-01-04
102299,TORN-M10,S,5,2025-01-04
102300,TORN-M4,S,10,2025-01-04
102301,TORN-M6,S,1,2025-01-04
102302,TORN-M8,S,7,2025-01-04
102303,TURC-M6,S,45,2025-01-04
102304,TURC-M8,S,10,2025-01-04
102305,CLAV-3P,S,1,2025-01-06
102306,CODE-1P,S,7,2025-01-06
102307,DEST-PH2,S,1,2025-01-06
102308,ESMA-NG,S,2,2025-01-06
102309,FOCOS-L9,S,2,2025-01-06
102310,MART-2A,S,2,2025-01-06
102311,PINT-BG,S,2,2025-01-06
102312,ROND-M6,S,24,2025-01-06
102313,ROND-M8,S,20,2025-01-06
102314,TOMA-SNC,S,1,2025-01-06
102315,TORN-M10,S,10,2025-01-06
102316,TORN-M6,S,5,2025-01-06
102317,TORN-M8,S,15,2025-01-06
102318,TUBO-1P,S,1,2025-01-06
102319,TURC-M6,S,13,2025-01-06
102320,TURC-M8,S,36,2025-01-06
102321,BROD-4P,E,30,2025-01-07
102322,TALDR-1,E,6,2025-01-07
102323,CINT-5M,S,1,2025-01-07
102324,CLAV-3P,S,1,2025-01-07
102325,CODE-1P,S,12,2025-01-07
102326,ESMA-NG,S,1,2025-01-07
102327,FOCOS-L15,S,2,2025-01-07
102328,FOCOS-L9,S,1,2025-01-07
102329,INTE-SNC,S,1,2025-01-07
102330,MART-2A,S,4,2025-01-07
102331,NIVE-60,S,1,2025-01-07
102332,ROND-M6,S,16,2025-01-07
102333,ROND-M8,S,26,2025-01-07
102334,TOMA-SNC,S,19,2025-01-07
102335,TORN-M10,S,5,2025-01-07
102336,TORN-M4,S,3,2025-01-07
102337,TORN-M6,S,6,2025-01-07
102338,TORN-M8,S,25,2025-01-07
102339,TURC-M6,S,9,2025-01-07
102340,TURC-M8,S,6,2025-01-07
102341,MART-2A,E,45,2025-01-08
102342,PINT-GR,E,31,2025-01-08
102343,PLIE-6P,E,16,2025-01-08
102344,CLAV-3P,S,3,2025-01-08
102345,CODE-1P,S,6,2025-01-08
102346,ESMA-NG,S,1,2025-01-08
102347,FOCOS-L15,S,1,2025-01-08
102348,LIAV-10,S,1,2025-01-08
102349,LLAV-12,S,1,2025-01-08
102350,NIVE-60,S,1,2025-01-08
102351,PINT-BL,S,2,2025-01-08
102352,PLIE-6P,S,1,2025-01-08
102353,ROND-M6,S,27,2025-01-08
102354,ROND-M8,S,4,2025-01-08
102355,TOMA-SNC,S,2,2025-01-08
102356,TORN-M10,S,24,2025-01-08
102357,TORN-M4,S,11,2025-01-08
102358,TORN-M6,S,12,2025-01-08
102359,TORN-M8,S,39,2025-01-08
102360,TURC-M6,S,41,2025-01-08
102361,TURC-M8,S,35,2025-01-08
102362,CLAV-3P,S,1,2025-01-09
102363,CODE-1P,S,3,2025-01-09
102364,FOCOS-L9,S,1,2025-01-09
102365,INTE-SNC,S,2,2025-01-09
102366,LIJAD-1,S,1,2025-01-09
102367,PINT-BG,S,2,2025-01-09
102368,PINT-BL,S,3,2025-01-09
102369,PLIE-6P,S,1,2025-01-09
102370,ROND-M6,S,8,2025-01-09
102371,ROND-M8,S,22,2025-01-09
102372,TOMA-SNC,S,12,2025-01-09
102373,TORN-M10,S,7,2025-01-09
102374,TORN-M4,S,8,2025-01-09
102375,TORN-M6,S,10,2025-01-09
102376,TORN-M8,S,13,2025-01-09
102377,TUBO-1P,S,2,2025-01-09
102378,TURC-M6,S,47,2025-01-09
102379,TURC-M8,S,20,2025-01-09
102380,CLAV-3P,S,2,2025-01-10
102381,CODE-1P,S,6,2025-01-10
102382,CODE-2P,S,1,2025-01-10
102383,ESMA-NG,S,1,2025-01-10
102384,FOCOS-L9,S,2,2025-01-10
102385,LLAV-12,S,1,2025-01-10
102386,MART-2A,S,2,2025-01-10
102387,PINT-GR,S,1,2025-01-10
102388,ROND-M6,S,18,2025-01-10
102389,ROND-M8,S,32,2025-01-10
102390,TOMA-SNC,S,9,2025-01-10
102391,TORN-M10,S,6,2025-01-10
102392,TORN-M4,S,3,2025-01-10
102393,TORN-M6,S,3,2025-01-10
102394,TORN-M8,S,36,2025-01-10
102395,TURC-M6,S,38,2025-01-10
102396,TURC-M8,S,50,2025-01-10
102397,ESMER-1,E,6,2025-01-11
102398,CLAV-3P,S,1,2025-01-11
102399,CODE-1P,S,2,2025-01-11
102400,DEST-PH2,S,1,2025-01-11
102401,ESMA-NG,S,1,2025-01-11
102402,FOCOS-L9,S,1,2025-01-11
102403,INTE-SNC,S,1,2025-01-11
102404,LLAV-12,S,1,2025-01-11
102405,PINT-BG,S,1,2025-01-11
102406,PINT-BL,S,5,2025-01-11
102407,PINT-GR,S,1,2025-01-11
102408,ROND-M6,S,6,2025-01-11
102409,ROND-M8,S,8,2025-01-11
102410,TOMA-SNC,S,12,2025-01-11
102411,TORN-M10,S,10,2025-01-11
102412,TORN-M4,S,10,2025-01-11
102413,TORN-M6,S,1,2025-01-11
102414,TORN-M8,S,13,2025-01-11
102415,TURC-M6,S,11,2025-01-11
102416,TURC-M8,S,10,2025-01-11
102417,TURC-M8,E,1450,2025-01-13
102418,CABL-12,S,14,2025-01-13
102419,CLAV-3P,S,3,2025-01-13
102420,CODE-1P,S,1,2025-01-13
102421,DEST-PH2,S,1,2025-01-13
102422,ESMA-NG,S,1,2025-01-13
102423,FOCOS-L15,S,3,2025-01-13
102424,FOCOS-L9,S,3,2025-01-13
102425,LLAV-12,S,3,2025-01-13
102426,NIVE-60,S,1,2025-01-13
102427,PLIE-8P,S,1,2025-01-13
102428,ROND-M6,S,16,2025-01-13
102429,ROND-M8,S,44,2025-01-13
102430,TOMA-SNC,S,5,2025-01-13
